                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    146,                 1.4388,                0.71928,                 1.0716,                0.86967,                0.70798,                0.81198,                0.50841,                 1.2645,                0.64159,                  1.014,              0.0010496,              0.0010496,              0.0010496
                    147,                 1.3991,                0.70993,                   1.07,                 0.8764,                0.70494,                0.80912,                0.50428,                 1.2749,                0.64447,                 1.0148,               0.001043,               0.001043,               0.001043
                    148,                 1.4185,                0.71974,                 1.0672,                0.87199,                0.70515,                0.80947,                0.50106,                 1.2944,                0.64345,                 1.0197,              0.0010364,              0.0010364,              0.0010364
                    149,                 1.4203,                0.71598,                 1.0723,                0.87246,                0.70878,                0.81419,                 0.5033,                 1.2956,                0.63317,                 1.0193,              0.0010298,              0.0010298,              0.0010298
                    150,                 1.4218,                0.72563,                 1.0801,                0.87743,                 0.7048,                0.81379,                0.50987,                 1.2653,                 0.6283,                 1.0126,              0.0010232,              0.0010232,              0.0010232
                    151,                 1.4449,                0.74114,                 1.0771,                0.87265,                0.70913,                0.81194,                0.50953,                 1.2677,                 0.6327,                 1.0127,              0.0010166,              0.0010166,              0.0010166
                    152,                 1.4577,                0.73238,                 1.0777,                0.87742,                0.70662,                0.81329,                0.50234,                 1.2936,                0.63703,                 1.0182,                0.00101,                0.00101,                0.00101
                    153,                 1.4281,                0.72051,                 1.0699,                0.87702,                0.70236,                0.81207,                0.50353,                 1.2823,                0.63179,                 1.0168,              0.0010034,              0.0010034,              0.0010034
                    154,                  1.432,                0.73173,                 1.0797,                0.87029,                0.71608,                0.81687,                0.50855,                 1.2837,                0.62875,                 1.0196,              0.0009968,              0.0009968,              0.0009968
                    155,                 1.3733,                 0.7039,                 1.0607,                0.88122,                0.70536,                0.81418,                0.50916,                 1.2748,                0.62301,                 1.0144,              0.0009902,              0.0009902,              0.0009902
                    156,                 1.3964,                0.70425,                 1.0631,                0.87522,                0.70845,                0.81436,                0.51396,                 1.2501,                0.62471,                 1.0069,              0.0009836,              0.0009836,              0.0009836
                    157,                  1.414,                0.71552,                 1.0658,                0.87689,                0.70899,                0.81021,                0.50996,                 1.2554,                0.63997,                 1.0092,               0.000977,               0.000977,               0.000977
                    158,                  1.418,                0.71678,                 1.0675,                0.87034,                0.71178,                0.81026,                0.50544,                  1.277,                0.63984,                 1.0156,              0.0009704,              0.0009704,              0.0009704
                    159,                 1.4199,                0.71394,                 1.0688,                0.87252,                0.70901,                0.81111,                0.50232,                 1.2836,                0.63505,                 1.0161,              0.0009638,              0.0009638,              0.0009638
                    160,                 1.4104,                0.71197,                  1.063,                0.87045,                0.70983,                0.81373,                0.50955,                 1.2654,                0.62572,                 1.0098,              0.0009572,              0.0009572,              0.0009572
                    161,                 1.3925,                0.70612,                 1.0645,                0.87287,                0.72036,                0.81994,                0.52225,                 1.2226,                0.61364,                0.99846,              0.0009506,              0.0009506,              0.0009506
                    162,                 1.3933,                0.71319,                  1.056,                0.87475,                0.70979,                0.81396,                0.51365,                 1.2478,                0.62002,                 1.0056,               0.000944,               0.000944,               0.000944
                    163,                 1.3898,                0.70744,                 1.0606,                0.87293,                0.70997,                0.81426,                0.51107,                 1.2631,                0.62822,                 1.0112,              0.0009374,              0.0009374,              0.0009374
                    164,                 1.3667,                0.69753,                 1.0638,                0.88418,                0.71025,                0.81797,                0.51889,                 1.2501,                 0.6126,                 1.0046,              0.0009308,              0.0009308,              0.0009308
                    165,                  1.399,                0.71136,                 1.0631,                0.88594,                0.70145,                 0.8134,                0.51711,                 1.2407,                0.61854,                 1.0048,              0.0009242,              0.0009242,              0.0009242
                    166,                 1.4085,                0.71314,                 1.0651,                0.88241,                0.71814,                 0.8205,                0.52558,                  1.214,                0.61577,                0.99815,              0.0009176,              0.0009176,              0.0009176
                    167,                 1.3478,                0.68174,                 1.0556,                0.87261,                0.72197,                0.82112,                0.52337,                 1.2301,                0.62233,                 1.0009,               0.000911,               0.000911,               0.000911
                    168,                 1.3821,                0.69955,                 1.0557,                0.88024,                0.71981,                0.82192,                0.52034,                 1.2454,                0.61883,                  1.005,              0.0009044,              0.0009044,              0.0009044
                    169,                 1.3587,                0.69243,                 1.0583,                0.88318,                0.71241,                0.81823,                0.50611,                 1.2884,                 0.6265,                   1.02,              0.0008978,              0.0008978,              0.0008978
                    170,                 1.4048,                0.70937,                 1.0517,                0.88449,                0.71618,                0.81913,                 0.5221,                 1.2363,                0.61179,                 1.0022,              0.0008912,              0.0008912,              0.0008912
                    171,                  1.423,                0.71405,                 1.0691,                0.87683,                0.71409,                0.81525,                0.51356,                 1.2495,                0.62392,                  1.006,              0.0008846,              0.0008846,              0.0008846
                    172,                  1.383,                0.70887,                 1.0599,                0.88228,                0.71148,                0.81782,                0.51589,                 1.2544,                0.61719,                 1.0059,               0.000878,               0.000878,               0.000878
                    173,                 1.3844,                0.69896,                 1.0537,                0.87632,                0.71862,                0.81946,                0.52575,                 1.2104,                0.61185,                0.99476,              0.0008714,              0.0008714,              0.0008714
                    174,                 1.3697,                0.70116,                 1.0546,                0.87887,                0.71995,                0.82185,                0.52396,                 1.2264,                0.60694,                0.99954,              0.0008648,              0.0008648,              0.0008648
                    175,                 1.3523,                0.69296,                 1.0542,                0.87916,                0.71964,                0.82159,                0.51885,                 1.2538,                0.61417,                 1.0051,              0.0008582,              0.0008582,              0.0008582
                    176,                 1.3662,                0.69355,                 1.0523,                 0.8845,                0.71253,                0.81879,                 0.5198,                 1.2416,                 0.6115,                 1.0015,              0.0008516,              0.0008516,              0.0008516
                    177,                 1.3922,                0.71265,                 1.0621,                0.87441,                0.71506,                0.81659,                0.52251,                 1.2246,                0.61672,                0.99887,               0.000845,               0.000845,               0.000845
                    178,                 1.3609,                 0.6877,                 1.0521,                0.87646,                0.71039,                 0.8178,                0.52234,                 1.2256,                0.60553,                0.99619,              0.0008384,              0.0008384,              0.0008384
                    179,                 1.3747,                0.69885,                 1.0679,                 0.8797,                0.71618,                0.81913,                0.52172,                 1.2298,                0.61567,                0.99869,              0.0008318,              0.0008318,              0.0008318
                    180,                 1.3724,                0.69227,                  1.061,                0.88086,                0.72354,                0.82145,                 0.5267,                 1.2111,                 0.6117,                0.99521,              0.0008252,              0.0008252,              0.0008252
                    181,                 1.3655,                0.69159,                 1.0507,                0.87792,                0.72107,                 0.8228,                0.52667,                 1.2116,                0.60683,                0.99434,              0.0008186,              0.0008186,              0.0008186
                    182,                 1.3882,                0.71201,                   1.06,                0.88198,                0.72197,                 0.8242,                0.53337,                  1.188,                0.60045,                0.98501,               0.000812,               0.000812,               0.000812
                    183,                 1.3671,                0.69886,                 1.0515,                0.88683,                0.72093,                 0.8237,                 0.5328,                 1.1918,                0.59895,                0.98809,              0.0008054,              0.0008054,              0.0008054
                    184,                 1.3552,                 0.6847,                 1.0574,                0.87819,                0.71763,                0.82007,                0.52575,                 1.2085,                0.60651,                0.99352,              0.0007988,              0.0007988,              0.0007988
                    185,                 1.3751,                0.69318,                 1.0497,                0.88308,                0.71915,                0.82596,                0.53615,                 1.1869,                0.59135,                0.98428,              0.0007922,              0.0007922,              0.0007922
                    186,                 1.3499,                0.69793,                 1.0428,                0.88556,                0.72058,                0.82737,                0.53702,                 1.1888,                0.59802,                0.98543,              0.0007856,              0.0007856,              0.0007856
                    187,                 1.3555,                0.69185,                 1.0507,                0.88447,                0.71632,                0.82106,                0.52798,                 1.2054,                0.60223,                0.99169,               0.000779,               0.000779,               0.000779
                    188,                 1.3598,                0.69341,                 1.0468,                0.88129,                 0.7122,                0.81943,                0.52215,                 1.2308,                0.61276,                0.99993,              0.0007724,              0.0007724,              0.0007724
                    189,                 1.3491,                0.69359,                 1.0494,                0.88115,                0.72128,                0.82174,                0.52831,                  1.206,                0.61067,                0.99136,              0.0007658,              0.0007658,              0.0007658
                    190,                 1.3682,                0.69332,                 1.0518,                0.88416,                0.72086,                0.82357,                0.53357,                 1.1928,                0.60545,                0.99022,              0.0007592,              0.0007592,              0.0007592
                    191,                 1.3577,                0.69235,                 1.0487,                0.88587,                0.72539,                0.82671,                0.53929,                 1.1826,                0.59252,                0.98521,              0.0007526,              0.0007526,              0.0007526
                    192,                 1.3579,                0.69082,                 1.0526,                0.88499,                  0.724,                0.82811,                0.53472,                 1.1919,                0.59845,                0.98738,               0.000746,               0.000746,               0.000746
                    193,                 1.3481,                0.68019,                 1.0481,                0.88699,                0.72463,                0.82807,                0.54052,                 1.1682,                0.59077,                0.97839,              0.0007394,              0.0007394,              0.0007394
                    194,                  1.362,                0.69118,                  1.039,                0.88415,                0.72239,                 0.8254,                0.53448,                 1.1853,                0.59956,                 0.9826,              0.0007328,              0.0007328,              0.0007328
                    195,                  1.357,                0.68673,                 1.0397,                0.89002,                0.72463,                0.82876,                0.54251,                 1.1632,                0.58181,                0.97782,              0.0007262,              0.0007262,              0.0007262
                    196,                 1.3233,                0.67269,                 1.0384,                0.88754,                0.72407,                0.82764,                0.53947,                 1.1774,                0.58465,                0.98104,              0.0007196,              0.0007196,              0.0007196
                    197,                 1.3413,                0.67805,                 1.0489,                0.89564,                0.71793,                0.82828,                0.53932,                 1.1811,                0.58949,                0.98322,               0.000713,               0.000713,               0.000713
                    198,                 1.3271,                0.67474,                 1.0475,                0.88826,                0.71583,                0.82518,                0.53382,                 1.2021,                0.59457,                0.98848,              0.0007064,              0.0007064,              0.0007064
                    199,                 1.3609,                0.69629,                 1.0485,                0.88082,                0.71534,                0.82111,                0.52875,                 1.2067,                 0.6082,                0.99021,              0.0006998,              0.0006998,              0.0006998
                    200,                   1.34,                 0.6778,                 1.0411,                0.88655,                0.71946,                0.82566,                0.53487,                 1.1933,                0.59357,                0.98593,              0.0006932,              0.0006932,              0.0006932
                    201,                 1.3504,                 0.6818,                 1.0422,                0.88265,                0.72509,                0.82847,                0.53962,                 1.1719,                0.59428,                0.97931,              0.0006866,              0.0006866,              0.0006866
                    202,                 1.3376,                0.68403,                 1.0357,                0.87987,                0.72525,                0.82771,                 0.5379,                 1.1808,                0.59009,                  0.982,                0.00068,                0.00068,                0.00068
                    203,                 1.3276,                0.68126,                 1.0406,                0.88502,                  0.718,                0.82406,                0.54011,                 1.1661,                0.59074,                0.97865,              0.0006734,              0.0006734,              0.0006734
                    204,                 1.3175,                 0.6705,                 1.0311,                0.88498,                0.71576,                0.82375,                0.53632,                 1.1759,                0.59322,                0.98045,              0.0006668,              0.0006668,              0.0006668
                    205,                 1.3235,                0.67119,                 1.0289,                0.88213,                0.71953,                0.82418,                0.53969,                 1.1644,                0.59076,                0.97631,              0.0006602,              0.0006602,              0.0006602
                    206,                 1.3485,                0.68286,                 1.0489,                0.88959,                  0.724,                0.82744,                0.54067,                  1.165,                0.59391,                0.97873,              0.0006536,              0.0006536,              0.0006536
                    207,                 1.3324,                0.67814,                 1.0373,                 0.8874,                0.72225,                0.82676,                  0.541,                 1.1615,                 0.5949,                0.97806,               0.000647,               0.000647,               0.000647
                    208,                  1.327,                0.67046,                 1.0353,                0.88578,                0.72539,                0.82946,                0.54727,                 1.1476,                0.58281,                0.97263,              0.0006404,              0.0006404,              0.0006404
                    209,                  1.331,                0.67542,                  1.038,                0.88557,                0.73224,                0.83151,                0.54755,                 1.1518,                0.58141,                0.97357,              0.0006338,              0.0006338,              0.0006338
                    210,                 1.3157,                0.67664,                 1.0387,                  0.885,                0.72791,                0.82952,                0.54266,                 1.1567,                0.58581,                 0.9746,              0.0006272,              0.0006272,              0.0006272
                    211,                 1.3342,                0.68357,                 1.0409,                0.88776,                0.72121,                0.82728,                 0.5443,                 1.1509,                0.58726,                0.97392,              0.0006206,              0.0006206,              0.0006206
                    212,                 1.3192,                0.66822,                 1.0284,                0.88818,                0.72463,                0.82977,                0.54394,                 1.1591,                0.58389,                0.97443,               0.000614,               0.000614,               0.000614
                    213,                 1.3311,                 0.6759,                 1.0381,                0.88254,                0.72972,                0.83171,                0.54554,                 1.1614,                0.58606,                0.97773,              0.0006074,              0.0006074,              0.0006074
                    214,                 1.3193,                 0.6738,                 1.0348,                0.88822,                0.72216,                0.82947,                0.54306,                 1.1653,                0.57949,                0.97548,              0.0006008,              0.0006008,              0.0006008
                    215,                  1.348,                 0.6805,                 1.0386,                0.88147,                 0.7247,                0.82851,                0.54054,                 1.1669,                0.58655,                0.97805,              0.0005942,              0.0005942,              0.0005942
                    216,                 1.3243,                0.66571,                 1.0367,                0.88606,                0.72681,                0.83116,                0.54462,                 1.1598,                0.58482,                0.97366,              0.0005876,              0.0005876,              0.0005876
                    217,                 1.3192,                0.67168,                 1.0369,                0.88957,                0.72596,                0.83158,                0.54932,                 1.1369,                0.57812,                0.96872,               0.000581,               0.000581,               0.000581
                    218,                 1.3384,                0.67615,                 1.0374,                0.88878,                0.73126,                0.83374,                0.55186,                 1.1356,                0.58003,                0.96783,              0.0005744,              0.0005744,              0.0005744
                    219,                 1.3037,                0.66166,                 1.0335,                0.88834,                0.72644,                0.83184,                0.54543,                 1.1538,                0.58189,                0.97445,              0.0005678,              0.0005678,              0.0005678
                    220,                 1.3279,                0.66454,                 1.0432,                0.88577,                0.73621,                0.83588,                0.55455,                 1.1328,                0.57729,                0.96878,              0.0005612,              0.0005612,              0.0005612
                    221,                 1.3342,                0.67801,                 1.0419,                0.88885,                0.72682,                0.83325,                0.55021,                 1.1387,                0.57762,                0.96973,              0.0005546,              0.0005546,              0.0005546
                    222,                 1.3025,                0.66855,                 1.0338,                0.88777,                0.72442,                0.83108,                0.54754,                 1.1523,                0.57609,                0.97143,               0.000548,               0.000548,               0.000548
                    223,                 1.3053,                0.66441,                 1.0272,                0.88518,                0.72602,                0.83196,                0.55222,                 1.1318,                 0.5772,                0.96642,              0.0005414,              0.0005414,              0.0005414
                    224,                 1.3039,                0.65746,                 1.0279,                0.89167,                0.72993,                0.83429,                0.55294,                 1.1291,                 0.5735,                0.96592,              0.0005348,              0.0005348,              0.0005348
                    225,                 1.3205,                0.67242,                 1.0336,                0.89211,                0.72986,                0.83417,                0.55525,                 1.1262,                0.57169,                0.96553,              0.0005282,              0.0005282,              0.0005282
                    226,                 1.3145,                0.66919,                 1.0305,                0.88844,                0.73272,                0.83456,                0.55076,                 1.1362,                0.57758,                 0.9657,              0.0005216,              0.0005216,              0.0005216
                    227,                 1.3264,                0.66581,                 1.0274,                0.88912,                0.73084,                0.83484,                  0.554,                 1.1278,                0.57455,                0.96553,               0.000515,               0.000515,               0.000515
                    228,                 1.2866,                0.66033,                 1.0276,                0.88877,                0.73042,                0.83472,                0.55174,                 1.1336,                0.57282,                0.96727,              0.0005084,              0.0005084,              0.0005084
                    229,                 1.2631,                0.64563,                 1.0266,                 0.8925,                0.72786,                0.83508,                 0.5528,                 1.1333,                0.57167,                0.96702,              0.0005018,              0.0005018,              0.0005018
                    230,                 1.2902,                0.65448,                 1.0191,                0.88869,                0.73251,                0.83483,                0.55396,                 1.1308,                0.57352,                0.96555,              0.0004952,              0.0004952,              0.0004952
                    231,                 1.3073,                0.66183,                 1.0329,                0.88644,                0.73824,                0.83493,                0.55724,                 1.1163,                 0.5635,                0.96279,              0.0004886,              0.0004886,              0.0004886
                    232,                 1.2951,                0.65857,                 1.0272,                0.89341,                0.72546,                0.83095,                0.55108,                 1.1249,                0.57297,                0.96555,               0.000482,               0.000482,               0.000482
                    233,                 1.3186,                0.66541,                 1.0255,                 0.8892,                0.72854,                0.83272,                0.55155,                 1.1282,                0.57671,                0.96705,              0.0004754,              0.0004754,              0.0004754
                    234,                 1.2996,                0.66537,                 1.0291,                0.88799,                  0.727,                0.83172,                0.55043,                 1.1383,                0.57781,                0.96943,              0.0004688,              0.0004688,              0.0004688
                    235,                 1.2907,                0.65856,                 1.0291,                0.89298,                0.72803,                0.83582,                0.55905,                 1.1082,                0.56358,                  0.961,              0.0004622,              0.0004622,              0.0004622
                    236,                 1.2885,                0.65005,                 1.0237,                0.88935,                0.72658,                0.83416,                0.55768,                 1.1159,                0.56836,                0.96284,              0.0004556,              0.0004556,              0.0004556
                    237,                 1.2763,                0.66977,                 1.0273,                0.89025,                0.72951,                 0.8359,                0.55989,                 1.1136,                0.56408,                0.96256,               0.000449,               0.000449,               0.000449
                    238,                 1.3013,                0.66241,                 1.0252,                0.89079,                0.72979,                0.83593,                 0.5569,                 1.1146,                0.56891,                0.96151,              0.0004424,              0.0004424,              0.0004424
                    239,                 1.2758,                0.64925,                 1.0199,                0.89168,                0.73405,                0.83759,                 0.5613,                 1.1153,                0.56061,                0.96216,              0.0004358,              0.0004358,              0.0004358
                    240,                  1.274,                0.65302,                 1.0278,                0.88064,                0.73543,                0.83392,                0.55654,                 1.1159,                0.56862,                0.96308,              0.0004292,              0.0004292,              0.0004292
                    241,                 1.2792,                0.65154,                 1.0162,                0.88761,                 0.7321,                 0.8359,                 0.5576,                 1.1168,                0.56796,                0.96242,              0.0004226,              0.0004226,              0.0004226
                    242,                 1.2907,                0.66022,                 1.0222,                0.89237,                0.72616,                0.83477,                0.55453,                 1.1266,                0.56856,                0.96405,               0.000416,               0.000416,               0.000416
                    243,                 1.2913,                0.66466,                 1.0302,                0.89515,                0.72574,                0.83519,                 0.5587,                 1.1093,                0.57071,                0.95967,              0.0004094,              0.0004094,              0.0004094
                    244,                 1.2811,                0.66545,                 1.0229,                0.89192,                0.72777,                0.83465,                0.55701,                 1.1174,                0.56723,                0.96222,              0.0004028,              0.0004028,              0.0004028
                    245,                  1.274,                0.65239,                 1.0222,                0.89234,                0.73191,                0.83863,                0.56346,                 1.1009,                0.55696,                 0.9575,              0.0003962,              0.0003962,              0.0003962
                    246,                 1.2481,                  0.638,                 1.0091,                 0.8975,                 0.7292,                0.83716,                0.56206,                 1.1063,                0.56244,                0.95978,              0.0003896,              0.0003896,              0.0003896
                    247,                 1.2855,                0.65298,                 1.0213,                  0.896,                 0.7293,                0.83693,                0.56356,                 1.0991,                0.55772,                0.95678,               0.000383,               0.000383,               0.000383
                    248,                 1.2833,                0.65579,                 1.0209,                  0.897,                0.72884,                0.83579,                0.55991,                 1.1056,                0.56156,                 0.9584,              0.0003764,              0.0003764,              0.0003764
                    249,                 1.2774,                0.65342,                 1.0243,                0.89843,                0.72551,                 0.8366,                0.56263,                 1.1009,                0.55761,                 0.9567,              0.0003698,              0.0003698,              0.0003698
                    250,                 1.2792,                0.64608,                 1.0237,                0.89215,                 0.7314,                0.83704,                0.56267,                 1.0929,                 0.5568,                0.95456,              0.0003632,              0.0003632,              0.0003632
                    251,                 1.2868,                0.65394,                 1.0227,                0.89019,                0.73014,                 0.8333,                0.55857,                 1.1077,                0.56769,                 0.9589,              0.0003566,              0.0003566,              0.0003566
                    252,                 1.2702,                0.64857,                 1.0191,                0.89616,                0.72894,                0.83564,                0.56138,                 1.1026,                0.56223,                0.95768,                0.00035,                0.00035,                0.00035
                    253,                 1.2508,                0.64704,                 1.0177,                0.89377,                0.73119,                0.83685,                0.56296,                 1.0984,                0.55894,                0.95491,              0.0003434,              0.0003434,              0.0003434
                    254,                 1.2874,                0.65769,                 1.0246,                0.89829,                0.73116,                0.83772,                0.56591,                 1.0889,                0.55378,                0.95387,              0.0003368,              0.0003368,              0.0003368
                    255,                 1.2628,                0.64693,                   1.02,                0.89488,                0.73196,                0.83881,                0.56618,                 1.0868,                0.55455,                0.95376,              0.0003302,              0.0003302,              0.0003302
                    256,                 1.2535,                0.63295,                 1.0141,                0.89457,                0.72968,                0.83721,                0.56211,                 1.1024,                0.56034,                0.95741,              0.0003236,              0.0003236,              0.0003236
                    257,                 1.2928,                0.66301,                 1.0206,                0.89512,                   0.73,                0.83724,                0.56469,                 1.0883,                0.55876,                0.95393,               0.000317,               0.000317,               0.000317
                    258,                 1.2669,                0.64483,                 1.0241,                0.89994,                0.72546,                0.83783,                0.56719,                 1.0893,                0.55362,                0.95237,              0.0003104,              0.0003104,              0.0003104
                    259,                 1.2747,                0.64722,                 1.0197,                0.89156,                0.73175,                0.83847,                0.56568,                 1.0907,                0.55463,                0.95265,              0.0003038,              0.0003038,              0.0003038
                    260,                 1.2663,                0.64406,                 1.0153,                0.89982,                0.72854,                0.83661,                0.56359,                 1.0963,                0.55655,                 0.9542,              0.0002972,              0.0002972,              0.0002972
                    261,                 1.2475,                0.63705,                 1.0122,                0.89029,                0.73698,                0.83931,                0.56819,                 1.0851,                0.55429,                0.95305,              0.0002906,              0.0002906,              0.0002906
                    262,                 1.2764,                0.65077,                 1.0161,                0.89254,                0.73593,                0.83941,                0.56683,                 1.0877,                0.55568,                0.95329,               0.000284,               0.000284,               0.000284
                    263,                 1.2682,                0.64822,                 1.0103,                0.89368,                0.73398,                0.84064,                0.57031,                 1.0781,                0.55295,                0.95129,              0.0002774,              0.0002774,              0.0002774
                    264,                 1.2759,                0.65148,                 1.0202,                0.89462,                0.73573,                0.84018,                0.56985,                 1.0763,                0.55134,                 0.9507,              0.0002708,              0.0002708,              0.0002708
                    265,                 1.2696,                0.64897,                 1.0189,                0.89305,                0.73445,                 0.8378,                0.56465,                 1.0914,                0.55984,                0.95413,              0.0002642,              0.0002642,              0.0002642
                    266,                 1.2548,                0.64303,                  1.021,                0.89487,                0.73438,                0.83871,                 0.5695,                 1.0796,                0.55215,                0.95153,              0.0002576,              0.0002576,              0.0002576
                    267,                 1.2619,                0.64551,                 1.0174,                0.89928,                0.73357,                0.84033,                0.56837,                  1.077,                0.55263,                 0.9494,               0.000251,               0.000251,               0.000251
                    268,                  1.244,                0.63321,                 1.0063,                0.89837,                0.73058,                0.83929,                0.57006,                 1.0738,                0.55111,                0.94833,              0.0002444,              0.0002444,              0.0002444
                    269,                 1.2313,                 0.6438,                 1.0128,                0.89543,                0.73224,                0.84025,                 0.5707,                 1.0694,                0.54842,                0.94735,              0.0002378,              0.0002378,              0.0002378
                    270,                 1.2455,                 0.6344,                 1.0089,                0.89788,                0.73237,                0.83943,                0.56785,                 1.0855,                 0.5519,                0.95213,              0.0002312,              0.0002312,              0.0002312
                    271,                 1.2755,                0.64331,                 1.0096,                0.89151,                0.73405,                0.83907,                 0.5683,                 1.0777,                0.55116,                0.94995,              0.0002246,              0.0002246,              0.0002246
                    272,                 1.2548,                0.64212,                 1.0144,                0.90044,                0.73359,                0.84206,                0.57068,                 1.0753,                0.54905,                0.94938,               0.000218,               0.000218,               0.000218
                    273,                 1.2386,                0.63804,                 1.0123,                0.89545,                0.73714,                0.84278,                0.57312,                 1.0663,                0.54683,                0.94658,              0.0002114,              0.0002114,              0.0002114
                    274,                 1.2436,                0.63682,                 1.0119,                0.89722,                0.73712,                0.84411,                0.57476,                  1.063,                0.54523,                0.94553,              0.0002048,              0.0002048,              0.0002048
                    275,                 1.2875,                0.65489,                 1.0171,                0.89782,                0.73705,                0.84272,                0.57449,                 1.0631,                 0.5462,                0.94542,              0.0001982,              0.0001982,              0.0001982
                    276,                 1.2607,                0.64285,                 1.0105,                0.89566,                0.73503,                0.84082,                0.56966,                 1.0771,                0.55084,                0.94993,              0.0001916,              0.0001916,              0.0001916
                    277,                 1.2421,                0.63237,                 1.0037,                0.90167,                0.73289,                0.84055,                0.57255,                 1.0669,                0.55014,                0.94758,               0.000185,               0.000185,               0.000185
                    278,                 1.2359,                0.63031,                 1.0057,                0.89493,                0.74078,                0.84286,                 0.5742,                 1.0646,                0.54832,                0.94596,              0.0001784,              0.0001784,              0.0001784
                    279,                 1.2486,                0.63556,                  1.002,                0.89307,                0.74061,                0.84289,                0.57457,                 1.0624,                0.54537,                0.94501,              0.0001718,              0.0001718,              0.0001718
                    280,                 1.2476,                 0.6325,                 1.0129,                0.89193,                0.74333,                0.84369,                0.57802,                 1.0551,                0.54419,                0.94333,              0.0001652,              0.0001652,              0.0001652
                    281,                 1.2503,                0.63816,                 1.0122,                0.89129,                0.74168,                0.84374,                0.57714,                 1.0551,                0.54244,                0.94348,              0.0001586,              0.0001586,              0.0001586
                    282,                 1.2438,                0.64508,                 1.0066,                0.90009,                0.73733,                0.84445,                0.57676,                 1.0561,                0.54236,                 0.9437,               0.000152,               0.000152,               0.000152
                    283,                 1.2422,                0.64076,                 1.0154,                0.89548,                 0.7404,                0.84357,                0.57538,                   1.06,                0.54344,                0.94479,              0.0001454,              0.0001454,              0.0001454
                    284,                 1.2177,                 0.6251,                 1.0008,                0.89212,                 0.7418,                0.84205,                0.57258,                 1.0675,                0.54635,                0.94589,              0.0001388,              0.0001388,              0.0001388
                    285,                 1.2368,                0.63023,                 1.0103,                0.89691,                0.73545,                0.84126,                0.57129,                 1.0717,                0.54694,                0.94715,              0.0001322,              0.0001322,              0.0001322
                    286,                 1.2401,                0.63841,                  1.011,                 0.8909,                0.74131,                0.84327,                0.57545,                 1.0586,                0.54321,                0.94402,              0.0001256,              0.0001256,              0.0001256
                    287,                 1.2481,                0.64938,                  1.012,                0.89666,                0.73831,                0.84284,                0.57585,                 1.0571,                0.54301,                0.94422,               0.000119,               0.000119,               0.000119
                    288,                 1.2193,                0.62421,                 1.0034,                0.89734,                0.73887,                 0.8436,                0.57765,                 1.0509,                0.54067,                0.94238,              0.0001124,              0.0001124,              0.0001124
                    289,                 1.2322,                0.62761,                 1.0032,                0.89926,                 0.7367,                0.84305,                 0.5785,                 1.0492,                0.54049,                0.94182,              0.0001058,              0.0001058,              0.0001058
                    290,                 1.2455,                0.63115,                 1.0064,                0.90004,                 0.7347,                0.84217,                0.57677,                  1.054,                0.54068,                0.94292,               9.92e-05,               9.92e-05,               9.92e-05
                    291,                  1.306,                0.64797,                 1.0339,                0.89938,                0.72979,                0.83719,                0.56599,                 1.0801,                0.55307,                 0.9502,               9.26e-05,               9.26e-05,               9.26e-05
                    292,                 1.2584,                0.63492,                 1.0235,                0.89352,                 0.7304,                0.83436,                0.55924,                  1.097,                0.56184,                0.95577,                8.6e-05,                8.6e-05,                8.6e-05
                    293,                 1.2313,                0.62228,                 1.0086,                0.89053,                0.73077,                0.83446,                0.55581,                 1.1102,                0.56369,                0.95978,               7.94e-05,               7.94e-05,               7.94e-05
                    294,                 1.2422,                0.62252,                 1.0139,                0.88761,                0.73007,                0.83289,                0.55433,                 1.1155,                0.56605,                0.96112,               7.28e-05,               7.28e-05,               7.28e-05
                    295,                 1.2139,                0.61005,                 1.0029,                0.88948,                0.72922,                0.83388,                0.55542,                 1.1101,                0.56459,                 0.9593,               6.62e-05,               6.62e-05,               6.62e-05
                    296,                 1.2077,                0.60614,                0.99671,                0.88962,                0.73079,                0.83489,                0.55829,                 1.1034,                0.56195,                0.95762,               5.96e-05,               5.96e-05,               5.96e-05
                    297,                 1.2048,                0.60505,                0.99899,                0.88985,                0.73349,                0.83616,                0.56019,                 1.1014,                0.55998,                0.95719,                5.3e-05,                5.3e-05,                5.3e-05
                    298,                 1.1933,                0.60184,                0.99477,                 0.8883,                0.73936,                0.83746,                0.56322,                  1.094,                0.55613,                0.95497,               4.64e-05,               4.64e-05,               4.64e-05
                    299,                 1.1877,                0.59626,                 0.9925,                 0.8881,                0.73789,                0.83737,                0.56439,                 1.0902,                0.55392,                 0.9538,               3.98e-05,               3.98e-05,               3.98e-05
                    300,                 1.2024,                0.60333,                0.98949,                0.88794,                0.73452,                0.83639,                0.56126,                 1.0988,                0.55727,                0.95633,               3.32e-05,               3.32e-05,               3.32e-05
